date,iso3,country,arrivals,index_2019,date_idx,quarter_label
2024-04-01,BGD,Bangladesh,35260,102.95942651073831,21,2024Q2
2024-04-01,BRN,Brunei Darussalam,12412,68.38190733292932,21,2024Q2
2024-04-01,CAN,Canada,30467,87.95132899836176,21,2024Q2
2024-04-01,CHE,Switzerland,19204,78.3828736441465,21,2024Q2
2024-04-01,CHN,China,660426,72.83199894130881,21,2024Q2
2024-04-01,DEU,Germany,66495,69.85557717914575,21,2024Q2
2024-04-01,DNK,Denmark,5596,58.82940418933481,21,2024Q2
2024-04-01,EGY,Egypt,675,52.10343496719414,21,2024Q2
2024-04-01,ESP,Spain,11777,72.03168244162754,21,2024Q2
2024-04-01,FIN,Finland,5151,66.95044679122664,21,2024Q2
2024-04-01,FRA,France,42891,80.61914965602797,21,2024Q2
2024-04-01,GBR,United Kingdom,109454,72.03041684969753,21,2024Q2
2024-04-01,HKG,Hong Kong SAR,74328,60.856998988827975,21,2024Q2
2024-04-01,IDN,Indonesia,633159,81.41885266824106,21,2024Q2
2024-04-01,IND,India,383667,108.22817884150345,21,2024Q2
2024-04-01,IRL,Rep Of Ireland,5820,94.28154867973433,21,2024Q2
2024-04-01,IRN,Iran,1181,59.3169261677549,21,2024Q2
2024-04-01,ISR,Israel,3888,64.0079022101494,21,2024Q2
2024-04-01,ITA,Italy,14529,56.57489973131887,21,2024Q2
2024-04-01,JPN,Japan,105447,47.69695626410708,21,2024Q2
2024-04-01,KOR,South Korea,116667,72.25663004298225,21,2024Q2
2024-04-01,KWT,Kuwait,1537,63.87532467532467,21,2024Q2
2024-04-01,LKA,Sri Lanka,17003,68.87988657079198,21,2024Q2
2024-04-01,MMR,Myanmar,41495,106.40221035559289,21,2024Q2
2024-04-01,MUS,Mauritius,1237,37.78252901649359,21,2024Q2
2024-04-01,MYS,Malaysia,285365,93.50634456431807,21,2024Q2
2024-04-01,NLD,Netherlands,19824,79.73213477723145,21,2024Q2
2024-04-01,NOR,Norway,5014,59.10993221338049,21,2024Q2
2024-04-01,NZL,New Zealand,40573,106.05448711665262,21,2024Q2
2024-04-01,PAK,Pakistan,4285,85.81155502152798,21,2024Q2
2024-04-01,PHL,Philippines,187585,90.47598950954087,21,2024Q2
2024-04-01,RUS,Russian Federation,11777,58.69497501837801,21,2024Q2
2024-04-01,SAU,Saudi Arabia,6927,179.0963738607718,21,2024Q2
2024-04-01,SWE,Sweden,5564,44.38151833609189,21,2024Q2
2024-04-01,THA,Thailand,100784,76.27249799923186,21,2024Q2
2024-04-01,TWN,Taiwan,93260,87.64440392924354,21,2024Q2
2024-04-01,USA,USA,165720,90.87905413835036,21,2024Q2
2024-04-01,VNM,Vietnam,104352,70.51454017765134,21,2024Q2
2024-04-01,ZAF,South Africa (Rep Of),6324,59.189929101247166,21,2024Q2
2024-07-01,ARE,United Arab Emirates,30113,147.7394823991169,22,2024Q3
2024-07-01,AUS,Australia,299549,104.79823953763373,22,2024Q3
2024-07-01,BGD,Bangladesh,34736,101.42934314455492,22,2024Q3
2024-07-01,BRN,Brunei Darussalam,14048,77.39518483830092,22,2024Q3
2024-07-01,CAN,Canada,30920,89.25903740536796,22,2024Q3
2024-07-01,CHE,Switzerland,24490,99.95816369220722,22,2024Q3
2024-07-01,CHN,China,1033294,113.9520059992501,22,2024Q3
2024-07-01,DEU,Germany,72414,76.07371630725108,22,2024Q3
2024-07-01,DNK,Denmark,7849,82.51465215905806,22,2024Q3
2024-07-01,EGY,Egypt,713,55.036665380162106,22,2024Q3
2024-07-01,ESP,Spain,29179,178.46756066606522,22,2024Q3
2024-07-01,FIN,Finland,3437,44.672623883021934,22,2024Q3
2024-07-01,FRA,France,62754,117.95421224765987,22,2024Q3
2024-07-01,GBR,United Kingdom,132570,87.2427902293603,22,2024Q3
2024-07-01,HKG,Hong Kong SAR,96078,78.66508918373445,22,2024Q3
2024-07-01,IDN,Indonesia,547349,70.38441779886107,22,2024Q3
2024-07-01,IND,India,269273,75.95890811872837,22,2024Q3
2024-07-01,IRL,Rep Of Ireland,6527,105.73465089907664,22,2024Q3
2024-07-01,IRN,Iran,1778,89.30185836263183,22,2024Q3
2024-07-01,ISR,Israel,4399,72.42046343169937,22,2024Q3
2024-07-01,ITA,Italy,45348,176.58190880417428,22,2024Q3
2024-07-01,JPN,Japan,190790,86.30024832976746,22,2024Q3
2024-07-01,KOR,South Korea,163271,101.12038745958802,22,2024Q3
2024-07-01,KWT,Kuwait,3797,157.7974025974026,22,2024Q3
2024-07-01,LKA,Sri Lanka,15909,64.4480453716832,22,2024Q3
2024-07-01,MMR,Myanmar,31906,81.813927548031,22,2024Q3
2024-07-01,MUS,Mauritius,1250,38.17959682345755,22,2024Q3
2024-07-01,MYS,Malaysia,275114,90.14737083548368,22,2024Q3
2024-07-01,NLD,Netherlands,32520,130.79545111761334,22,2024Q3
2024-07-01,NOR,Norway,6900,81.34394341290893,22,2024Q3
2024-07-01,NZL,New Zealand,48044,125.58306704045691,22,2024Q3
2024-07-01,PAK,Pakistan,5994,120.0360468609192,22,2024Q3
2024-07-01,PHL,Philippines,188739,91.03258674223012,22,2024Q3
2024-07-01,RUS,Russian Federation,10747,53.561594338329655,22,2024Q3
2024-07-01,SAU,Saudi Arabia,9538,246.60332234503264,22,2024Q3
2024-07-01,SWE,Sweden,5365,42.794185095818285,22,2024Q3
2024-07-01,THA,Thailand,88507,66.98136589555895,22,2024Q3
2024-07-01,TWN,Taiwan,122620,115.23650879051944,22,2024Q3
2024-07-01,USA,USA,163779,89.81463074900364,22,2024Q3
2024-07-01,VNM,Vietnam,121655,82.20682291965822,22,2024Q3
2024-07-01,ZAF,South Africa (Rep Of),6725,62.94311720523201,22,2024Q3
2024-10-01,ARE,United Arab Emirates,21869,107.29302097387465,23,2024Q4
2024-10-01,AUS,Australia,315917,110.52464017576635,23,2024Q4
2024-10-01,BGD,Bangladesh,37471,109.41556071423356,23,2024Q4
2024-10-01,BRN,Brunei Darussalam,16898,93.09679907443116,23,2024Q4
2024-10-01,CAN,Canada,39032,112.67654424341275,23,2024Q4
2024-10-01,CHE,Switzerland,22979,93.79087968490118,23,2024Q4
2024-10-01,CHN,China,602762,66.47279384194623,23,2024Q4
2024-10-01,DEU,Germany,83929,88.17067053264942,23,2024Q4
2024-10-01,DNK,Denmark,7628,80.19133222949354,23,2024Q4
2024-10-01,EGY,Egypt,909,70.16595908915478,23,2024Q4
2024-10-01,ESP,Spain,15281,93.46320280126606,23,2024Q4
2024-10-01,FIN,Finland,7703,100.12022745735175,23,2024Q4
2024-10-01,FRA,France,39587,74.40885680989436,23,2024Q4
2024-10-01,GBR,United Kingdom,137200,90.2897399069792,23,2024Q4
2024-10-01,HKG,Hong Kong SAR,73225,59.95390365618513,23,2024Q4
2024-10-01,IDN,Indonesia,644193,82.83773105477803,23,2024Q4
2024-10-01,IND,India,298878,84.31014821652857,23,2024Q4
2024-10-01,IRL,Rep Of Ireland,6643,107.61380204114694,23,2024Q4
2024-10-01,IRN,Iran,1215,61.02461074836766,23,2024Q4
2024-10-01,ISR,Israel,5494,90.4473803350208,23,2024Q4
2024-10-01,ITA,Italy,15804,61.53965967057357,23,2024Q4
2024-10-01,JPN,Japan,139147,62.94051393858249,23,2024Q4
2024-10-01,KOR,South Korea,124530,77.12650654643198,23,2024Q4
2024-10-01,KWT,Kuwait,1234,51.28311688311688,23,2024Q4
2024-10-01,LKA,Sri Lanka,16611,67.29187765849706,23,2024Q4
2024-10-01,MMR,Myanmar,37567,96.3299635240043,23,2024Q4
2024-10-01,MUS,Mauritius,2192,66.95174098961515,23,2024Q4
2024-10-01,MYS,Malaysia,310974,101.89771693986386,23,2024Q4
2024-10-01,NLD,Netherlands,21327,85.77720129106211,23,2024Q4
2024-10-01,NOR,Norway,5915,69.73180076628353,23,2024Q4
2024-10-01,NZL,New Zealand,37392,97.73961457781961,23,2024Q4
2024-10-01,PAK,Pakistan,5194,104.01521978572144,23,2024Q4
2024-10-01,PHL,Philippines,200593,96.75000753624936,23,2024Q4
2024-10-01,RUS,Russian Federation,16249,80.98281812631605,23,2024Q4
2024-10-01,SAU,Saudi Arabia,6940,179.43248658780945,23,2024Q4
2024-10-01,SWE,Sweden,9318,74.32548307974554,23,2024Q4
2024-10-01,THA,Thailand,101623,76.90744626305703,23,2024Q4
2024-10-01,TWN,Taiwan,72984,68.58931134861581,23,2024Q4
2024-10-01,USA,USA,176186,96.61849524752229,23,2024Q4
2024-10-01,VNM,Vietnam,74132,50.09375855230038,23,2024Q4
2024-10-01,ZAF,South Africa (Rep Of),9127,85.4248075438145,23,2024Q4
2025-01-01,ARE,United Arab Emirates,21561,105.78192076536243,24,2025Q1
2025-01-01,AUS,Australia,308130,107.80033166103402,24,2025Q1
2025-01-01,BGD,Bangladesh,34602,101.03806228373703,24,2025Q1
2025-01-01,BRN,Brunei Darussalam,12736,70.16693295135255,24,2025Q1
2025-01-01,CAN,Canada,50730,146.44602094354192,24,2025Q1
2025-01-01,CHE,Switzerland,23762,96.98676544116897,24,2025Q1
2025-01-01,CHN,China,831491,91.69710403846578,24,2025Q1
2025-01-01,DEU,Germany,116153,122.02323266545329,24,2025Q1
2025-01-01,DNK,Denmark,10006,105.19067518200215,24,2025Q1
2025-01-01,EGY,Egypt,800,61.75221922037823,24,2025Q1
2025-01-01,ESP,Spain,13240,80.97983149589443,24,2025Q1
2025-01-01,FIN,Finland,9874,128.33793663688058,24,2025Q1
2025-01-01,FRA,France,46656,87.69595128002705,24,2025Q1
2025-01-01,GBR,United Kingdom,179988,118.44802992986422,24,2025Q1
2025-01-01,HKG,Hong Kong SAR,70475,57.702306045334886,24,2025Q1
2025-01-01,IDN,Indonesia,640278,82.33429541192031,24,2025Q1
2025-01-01,IND,India,261467,73.7569226364305,24,2025Q1
2025-01-01,IRL,Rep Of Ireland,7900,127.97667260651224,24,2025Q1
2025-01-01,IRN,Iran,2280,114.51531893520844,24,2025Q1
2025-01-01,ISR,Israel,6662,109.67609169856361,24,2025Q1
2025-01-01,ITA,Italy,17149,66.77699466531676,24,2025Q1
2025-01-01,JPN,Japan,161386,72.99990501047147,24,2025Q1
2025-01-01,KOR,South Korea,189977,117.66050216149931,24,2025Q1
2025-01-01,KWT,Kuwait,1493,62.04675324675325,24,2025Q1
2025-01-01,LKA,Sri Lanka,13779,55.81932347579502,24,2025Q1
2025-01-01,MMR,Myanmar,37530,96.23508747187374,24,2025Q1
2025-01-01,MUS,Mauritius,1150,35.12522907758094,24,2025Q1
2025-01-01,MYS,Malaysia,312240,102.31255068688408,24,2025Q1
2025-01-01,NLD,Netherlands,22029,88.60064553105487,24,2025Q1
2025-01-01,NOR,Norway,7572,89.26613616268789,24,2025Q1
2025-01-01,NZL,New Zealand,30944,80.88507256889308,24,2025Q1
2025-01-01,PAK,Pakistan,4086,81.82637428657254,24,2025Q1
2025-01-01,PHL,Philippines,150865,72.76520061495795,24,2025Q1
2025-01-01,RUS,Russian Federation,25376,126.47055158922986,24,2025Q1
2025-01-01,SAU,Saudi Arabia,5638,145.76950423372762,24,2025Q1
2025-01-01,SWE,Sweden,11716,93.45324745248968,24,2025Q1
2025-01-01,THA,Thailand,79891,60.460848325692886,24,2025Q1
2025-01-01,TWN,Taiwan,106510,100.09656296915858,24,2025Q1
2025-01-01,USA,USA,205039,112.4411681237824,24,2025Q1
2025-01-01,VNM,Vietnam,73107,49.401127805576856,24,2025Q1
2025-01-01,ZAF,South Africa (Rep Of),6481,60.65938180031355,24,2025Q1
2025-04-01,ARE,United Arab Emirates,24269,119.06782779345026,25,2025Q2
2025-04-01,AUS,Australia,297880,104.21433419397273,25,2025Q2
2025-04-01,BGD,Bangladesh,40070,117.0046574102463,25,2025Q2
2025-04-01,BRN,Brunei Darussalam,13093,72.13376673461518,25,2025Q2
2025-04-01,CAN,Canada,29928,86.39535806817116,25,2025Q2
2025-04-01,CHE,Switzerland,21241,86.69707451964776,25,2025Q2
2025-04-01,CHN,China,646703,71.31862193696377,25,2025Q2
2025-04-01,DEU,Germany,72904,76.5884803168425,25,2025Q2
2025-04-01,DNK,Denmark,5593,58.79786590974796,25,2025Q2
2025-04-01,EGY,Egypt,712,54.95947510613663,25,2025Q2
2025-04-01,ESP,Spain,14126,86.39887460052906,25,2025Q2
2025-04-01,FIN,Finland,5235,68.04224207961006,25,2025Q2
2025-04-01,FRA,France,40784,76.65877222660802,25,2025Q2
2025-04-01,GBR,United Kingdom,124453,81.90108601051953,25,2025Q2
2025-04-01,HKG,Hong Kong SAR,95113,77.8749831130179,25,2025Q2
2025-04-01,IDN,Indonesia,640280,82.33455259487961,25,2025Q2
2025-04-01,IND,India,385789,108.82677135923802,25,2025Q2
2025-04-01,IRL,Rep Of Ireland,6820,110.48112749068525,25,2025Q2
2025-04-01,IRN,Iran,925,46.45906579608237,25,2025Q2
2025-04-01,ISR,Israel,4464,73.49055438943078,25,2025Q2
2025-04-01,ITA,Italy,16860,65.6516490790857,25,2025Q2
2025-04-01,JPN,Japan,107376,48.56950293336711,25,2025Q2
2025-04-01,KOR,South Korea,108318,67.0857539235238,25,2025Q2
2025-04-01,KWT,Kuwait,1650,68.57142857142857,25,2025Q2
2025-04-01,LKA,Sri Lanka,17767,71.97488353250962,25,2025Q2
2025-04-01,MMR,Myanmar,42971,110.18699557031407,25,2025Q2
2025-04-01,MUS,Mauritius,1294,39.523518631643256,25,2025Q2
2025-04-01,MYS,Malaysia,321912,105.48180187264997,25,2025Q2
2025-04-01,NLD,Netherlands,19538,78.58184267945661,25,2025Q2
2025-04-01,NOR,Norway,5201,61.31447096964339,25,2025Q2
2025-04-01,NZL,New Zealand,44862,117.26558058381853,25,2025Q2
2025-04-01,PAK,Pakistan,4504,90.19725643336336,25,2025Q2
2025-04-01,PHL,Philippines,210254,101.40970066017543,25,2025Q2
2025-04-01,RUS,Russian Federation,13128,65.42817627929578,25,2025Q2
2025-04-01,SAU,Saudi Arabia,7858,203.16721608170124,25,2025Q2
2025-04-01,SWE,Sweden,5678,45.29084491594711,25,2025Q2
2025-04-01,THA,Thailand,107140,81.08266625295384,25,2025Q2
2025-04-01,TWN,Taiwan,99971,93.95130500976201,25,2025Q2
2025-04-01,USA,USA,164885,90.4211491769364,25,2025Q2
2025-04-01,VNM,Vietnam,93816,63.39497183864744,25,2025Q2
2025-04-01,ZAF,South Africa (Rep Of),7561,70.7677188384772,25,2025Q2
2025-07-01,ARE,United Arab Emirates,32438,159.14632650558076,26,2025Q3
2025-07-01,AUS,Australia,313750,109.76650783321789,26,2025Q3
2025-07-01,BGD,Bangladesh,41454,121.04594630108186,26,2025Q3
2025-07-01,BRN,Brunei Darussalam,13493,74.33750206600187,26,2025Q3
2025-07-01,CAN,Canada,32019,92.43160150978257,26,2025Q3
2025-07-01,CHE,Switzerland,26131,106.65605453005583,26,2025Q3
2025-07-01,CHN,China,1019721,112.45517104479588,26,2025Q3
2025-07-01,DEU,Germany,80786,84.86882709969876,26,2025Q3
2025-07-01,DNK,Denmark,7702,80.96927645930248,26,2025Q3
2025-07-01,EGY,Egypt,916,70.70629100733309,26,2025Q3
2025-07-01,ESP,Spain,35830,219.14708175965993,26,2025Q3
2025-07-01,FIN,Finland,4083,53.069049553208764,26,2025Q3
2025-07-01,FRA,France,70918,133.2995000187963,26,2025Q3
2025-07-01,GBR,United Kingdom,140515,92.47130322907566,26,2025Q3
2025-07-01,HKG,Hong Kong SAR,99456,81.43086981262614,26,2025Q3
2025-07-01,IDN,Indonesia,556230,71.52643872969621,26,2025Q3
2025-07-01,IND,India,275970,77.84805707785581,26,2025Q3
2025-07-01,IRL,Rep Of Ireland,7010,113.55904746476592,26,2025Q3
2025-07-01,IRN,Iran,938,47.112004018081365,26,2025Q3
2025-07-01,ISR,Israel,5993,98.66238630283573,26,2025Q3
2025-07-01,ITA,Italy,48382,188.3960904949184,26,2025Q3
2025-07-01,JPN,Japan,208279,94.21106673240547,26,2025Q3
2025-07-01,KOR,South Korea,160075,99.14097434690517,26,2025Q3
2025-07-01,KWT,Kuwait,3693,153.47532467532469,26,2025Q3
2025-07-01,LKA,Sri Lanka,19157,77.6058335021268,26,2025Q3
2025-07-01,MMR,Myanmar,41287,105.86885308956171,26,2025Q3
2025-07-01,MUS,Mauritius,1291,39.43188759926696,26,2025Q3
2025-07-01,MYS,Malaysia,297693,97.54589466958295,26,2025Q3
2025-07-01,NLD,Netherlands,33659,135.3765095070033,26,2025Q3
2025-07-01,NOR,Norway,6864,80.91954022988506,26,2025Q3
2025-07-01,NZL,New Zealand,49057,128.23096577728114,26,2025Q3
2025-07-01,PAK,Pakistan,7628,152.75858616201063,26,2025Q3
2025-07-01,PHL,Philippines,175197,84.50100985741416,26,2025Q3
2025-07-01,RUS,Russian Federation,12544,62.517599272355746,26,2025Q3
2025-07-01,SAU,Saudi Arabia,10938,282.8000775644755,26,2025Q3
2025-07-01,SWE,Sweden,5850,46.66281133467604,26,2025Q3
2025-07-01,THA,Thailand,95092,71.96483945609378,26,2025Q3
2025-07-01,TWN,Taiwan,128496,120.75868890512629,26,2025Q3
2025-07-01,USA,USA,161749,88.70140072305112,26,2025Q3
2025-07-01,VNM,Vietnam,106322,71.84574268598824,26,2025Q3
2025-07-01,ZAF,South Africa (Rep Of),8877,83.08491471090623,26,2025Q3
2025-10-01,ARE,United Arab Emirates,7900,116.2762173433092,27,2025Q4
2025-10-01,AUS,Australia,116369,122.13627490081656,27,2025Q4
2025-10-01,BGD,Bangladesh,14385,126.0128772283299,27,2025Q4
2025-10-01,BRN,Brunei Darussalam,3946,65.2195471323894,27,2025Q4
2025-10-01,CAN,Canada,11814,102.31302728722676,27,2025Q4
2025-10-01,CHE,Switzerland,8818,107.97440842440382,27,2025Q4
2025-10-01,CHN,China,225996,74.7687421425263,27,2025Q4
2025-10-01,DEU,Germany,26922,84.84781632379706,27,2025Q4
2025-10-01,DNK,Denmark,3136,98.90404478435701,27,2025Q4
2025-10-01,EGY,Egypt,505,116.94326514859128,27,2025Q4
2025-10-01,ESP,Spain,5363,98.40517439104572,27,2025Q4
2025-10-01,FIN,Finland,2877,112.18196588139723,27,2025Q4
2025-10-01,FRA,France,14996,84.560730799594,27,2025Q4
2025-10-01,GBR,United Kingdom,47256,93.29588809863431,27,2025Q4
2025-10-01,HKG,Hong Kong SAR,26179,64.30317147758022,27,2025Q4
2025-10-01,IDN,Indonesia,177201,68.35961636017959,27,2025Q4
2025-10-01,IND,India,102736,86.94203709045108,27,2025Q4
2025-10-01,IRL,Rep Of Ireland,2199,106.8686214158432,27,2025Q4
2025-10-01,IRN,Iran,493,74.28427925665495,27,2025Q4
2025-10-01,ISR,Israel,2853,140.90628472650945,27,2025Q4
2025-10-01,ITA,Italy,5595,65.3596043767766,27,2025Q4
2025-10-01,JPN,Japan,54859,74.44329351311987,27,2025Q4
2025-10-01,KOR,South Korea,50779,94.3485154401655,27,2025Q4
2025-10-01,KWT,Kuwait,293,36.529870129870126,27,2025Q4
2025-10-01,LKA,Sri Lanka,6024,73.21045169131051,27,2025Q4
2025-10-01,MMR,Myanmar,15330,117.92836858064145,27,2025Q4
2025-10-01,MUS,Mauritius,376,34.45326817348809,27,2025Q4
2025-10-01,MYS,Malaysia,110301,108.42790789117987,27,2025Q4
2025-10-01,NLD,Netherlands,7725,93.20985792283793,27,2025Q4
2025-10-01,NOR,Norway,1761,62.28116710875331,27,2025Q4
2025-10-01,NZL,New Zealand,14984,117.50083318630044,27,2025Q4
2025-10-01,PAK,Pakistan,2143,128.74737158305797,27,2025Q4
2025-10-01,PHL,Philippines,64379,93.15382992192444,27,2025Q4
2025-10-01,RUS,Russian Federation,5724,85.58292527940792,27,2025Q4
2025-10-01,SAU,Saudi Arabia,1796,139.3057979445414,27,2025Q4
2025-10-01,SWE,Sweden,2956,70.73603605400123,27,2025Q4
2025-10-01,THA,Thailand,49760,112.9738698734455,27,2025Q4
2025-10-01,TWN,Taiwan,41966,118.31712594771501,27,2025Q4
2025-10-01,USA,USA,49937,82.15473074776976,27,2025Q4
2025-10-01,VNM,Vietnam,26319,53.354191091754984,27,2025Q4
2025-10-01,ZAF,South Africa (Rep Of),3494,98.10702669817722,27,2025Q4
